,Text,Ratio,Length
356,in Tiiral l WW W 9 th it and Colunibua v 12th B 1 W P5th Columbus With at anil Amaterdam av 1 I 9Hth at Coliimbua 9 th at and Amsterdam avr 1 lib 1 I diagonal Una from the corner of Broadway and 87th at to the corner of Amatfrilanj bv and Amaterdarn iiv Wth at and Broadway Mill It VI at Amsterdam 97th n from the corner of 97tli at and Columbus nve to the corner of W tth t and Amsterdam m th i a lit from tic corner of 99th at and Amsterdam aw to th comer of 97th t and Broadway and Broadway 19th E X1 diagonal Una from the corner of Amsterdam antl W 9flth at to the corner of Columbus and W 97th at thence a diagonal line from tho corner of 97th and Columbus to the comer of Centra Bark and W Wth and 99th 17th W 99th at Central Park Weat a diagonal line from th comer of Central Tark Weat With at to tho corner of avo and 97th and Coliimbua 19th 9Sth Columhua W 97th and Amaterdain nve 19t i P diagonal llm from the corner of Broadway and 99th at to the corner of and W 99th thence a diagonal line from the corner of j Amsterdnm nnil 99th at to the corner of Olntribu and 99th at and W ath at 2 ith w 109th at Columhtie ave a diagonal line from the corner of Columhua vud 9 th t th comer of A av and 99tli and Am nterdam 2lat I U w 99h at Central Park Weat W 99th t md Columhua ave Hid 1 1 W innth Kf Central Park Weat Nth at and Columhua aw 23il A diagonal line froni the cor,0.81,300
43,entes This is oeyona nttmnn power Bnt It lies within human power to eliminate fire traps and if tills lias not been done In New York some agency of the city and some a cent of the city hear th6 responsibility There should he exhaustive Inquiry Into conditions which permit ooeiipar of structures which the police rlesicnnte as fire traps o Missing a Change to Prove His After several days of silence lowing the acceptance of the Treat if Rapallo by Italy and I breaks out with what ae styles a declaration of war again J Italy to become effective 1 intense patriotic zeal for the od of ills country he says prevents him from turning over Flume to he tosed of according to the terms of the treaty or front resigning the appropriated command of that eltyj which he has now held for more I a ycivr He has evidently been making preparations for this move His nten j more than a week ago occupied Cos tun which was assigned to Jugoslavia by the treaty and also Veglla and Arbe two Islands at the entrance to the Bay of Flume while a i enneer expedition undertaken by his troops landed at Sebenico and attempted to take possession of other Dalinutlan ports has rejected all efforts at compromise proposed by General Caviolia the commander of the Italian forces sent to compel his withdrawal The Italian Government has announced Its intention of using energetic measures to enforce the conditions of the of Rapnllo without delay As Ita an soldiers have Invested the boundaries of the Free State of Fiume and the navy has established a blockade of the harbor It would appear to be only a question of time when D and his regency will be forced to yield His present revolt against the Government Is not likely to raise In Kalian favor The jieople,0.9235668789808916,314
150,THE NEW ws FRJ Trnnsatlantiuue with 414 first 457 esoond i cabin and M steerage passengers malls and mdae Went to pier 57 North Hlver 1 Str Patrls Greek Piraeus Oct to N A Galanos with 88 first 111 second cabin and 087 steerage passengers malls and mdse Went to Nsw York Dock Co s pier I 22 Brooklyn I Str Galileo Br Hull Oct 16 to Sanderson Hon with mdse Went to foot of 7th street Hoboken Sir Bird City Danzig Oct 14 to the Trance and Canada Steamship Co In ballast Anchored off Stapleton Str Hiram II Nor Trondlijem Oct 13 to B Htolt Nielsen A Co with wood pulp Anchored off Itldge Str Kerlow Hamburg Oct 15 to the Kerr Steamship Co with muse Str Tiverton Br Rotterdam Str Cuzco Ital Marseilles Oct 4 to the Green Star Steamship Co In ballast Str Maria Ital Algiers Oct 10 to Phelps Brothers A Co In ballast Went to pier 7 Bush Docks Brooklyn Str Enggano Dutch Macassar Aug 10 Sourabaya UOth Durban Sept 2C Cape Town Oct 1 and Barbados kith to Punch Ed ye A Co with passengers and mdse Went to pier 8 Bush Docks Brooklyn Str Kureha Maru Jap Chorlbon Aug 29 m C t B,0.8909952606635071,211
1910,guides ut all the fishing points oil the coast from Tampa to Fort My ere all of whom know whore the tarpon lurks and where the mackerel bass and other apoTt fish ply the translucent waters The tourist of years ago who mado It a habit to spend the winters In Florida holds Tampa close in his memory as one of the spots on the Florida west coast where urban comforts could be found The Tamje Bay Hotel built by Henry Bradley Plant Is a fine example of the builder art Architecturally it belongs to a former decade but from the viewpoint 01 fireproof construction It surpasses any hotel In this vicinity Tlie Hlllsboro the newest of Tampa hotels has built on 100 rooms with private baths so that the hotel now has a room and bath capacity of 300 Aluch also has been done below stairs in the way of beautifying the public rooms and the restaurant Happiness ety Abound aM wore,0.950920245398773,163
619,WESTERN PUMPING STATION NORTI SIDE UK DRUII LAKE DRUID MILL PARK MOUNT ROTAL PUMPI NO 8TATION NORTI AVENUE AND McMBCIIEN STREET EASTERN PUMPING STATION WOLF AND OLIVER STREETS BALTIMORE ML AND TO RE SOLD IN ORDER NAMED Monday November 8th 1920 COMMENCING AT AND CONSISTING IN PART OF 2 GALLON WORTHINOTO PUMPING ENGINES WITH CONDENSER 1 GALLON WORTHINGTO PUMPING ENGINE WITH CONDENSEI 4 NATIONAL WATER TUB BOILERS 3 NATIONAL WATER TUB BOILERS 1 ATLAS WATER TUB BOILER 3 SNOW STEAM PUMPS 1 DEAN STEAM PUMP 3 WORTIIINOTON WET VACUUM PUMP 1 WORTHINGTON STEAM 2 WORTHINGTON RAM PUMPS I WORTHINGTON AIR COMPRESSOR MISCELLANEOUS STEAM AND WATE PIPING ISO TONS OF SCRAP 6 TONS OF SCRAP POUNDS BRASS SCRAP noo POUNDS BRASS TURNINGS 1 POUNDS GUNMETAL SCRAP,0.872,125
1115,Ninth District Municipal Court yesterday Joseph Ley endccker magazine cover illustrator appeared as defendant In an action brought to collect 350 for his October rental Prior to October 1 he paid 275 The fact that he is under a verbal contract to do covers for the Saturday Evening Poet and is somewhat prosperous is an insufficient reason Leyendeeker maintains for the I new lessees suddenly to boost his rent from to a year The building was erected in 1900 by A A Anderson and it was brought out that lio had not increased the rents col lotted from the tenants during the war The Schwartz company of which Lou Schwartz is president and Charles Kahn is secretary leased the building last summer and j notified Its occupants what the rentals would he after October 1 and to state by June 1 whether they would sign I the new leases or move Leyendecker said he scurried all over the city in a fruitless endeavor to locate a suitable studio only to discover the other studio buildings In town filled to overflowing ro he agreed to sign the new lease Acting on the advice of Lewis Kelcey of 120 Broadway his counsel he decided to take advantage of the new laws against rent proflteerj A check for 5275 which represented n montic rent under the old rate was mailed the Schwartz company It was promptly returned and the lessees brought suit whereupon the artist deposited the money with the court A second check mailed for the November rent was likewise returned to him,0.9616858237547892,261
451,Indictment and the trial of the ordinary case If there are not Judges and pro ecutors enough to do the work theli number should be Immediately ln creased I beg to the attention ol the Committee on Courts of Criminal I Procedure of the New Tor Countj Lawyer Association to the matter AUflUCU B New York December 114 To Be Hard Cider Should Bt I nprcmeditnted To Thi New York Herald Can ont of your kindly readers supply a good recipe for home made hard cider I appreciate a quick response er that I may get genial Mother Nature ai work before Palmer yields to thi supplications of the reformers and re verses his ruling And I counting or getting her started by 1 1921 as a eort of substitute for the previous ford resolutions niado on that date Vi tK December 84 IVrll Kenan W ev Wild lurmansni Crime la the I Rnek Reeena From the Arkansas Oasetts The dainty and tired datneel who rolls Ir et about 8 and Is up and at th eoeltty game again a few hours later knowi this le the eeeeeafof soelat unreal,0.8578947368421053,190
1362,Nelson Jerome Smith Another wedding of next Saturday to bo c brate I In the country will be that f Miss Constance Quirby daughter ol and John Ourlcy Quinby who pass the winter In New York to Lieut i Lowell Cooper The marriage ceremony will be performed by the Rev I Dr Ernest Stlres In Andrew Church Brewster and a reception will follow at Klshawana Farm the j country place of the bride parents Miss Elizabeth Gunn will be Miss i by only attendant and Roy Williams will be the best man After her j xraduatlon from tho Westover School Miss Quinby dovoted her time to Red Cross work Lieut Cooper was graduated from Annapolis In 1916 and during iho war served here and abroad In the transport service He has of late been attached to the Tacoma with the Pacific fleet He Is a son of Capt George Cooper U 6 commandant of the Navy Yard in New Orleans In North Andover next Saturday Miss Frances Scovllle a daughter of John Scovllle of 70 West street will be married to David Barrows son of Charles Clifford Barrows of New York The marriage ceremony will take place In the Episcopal Church of North Andover and a reception will follow at Hill Crest the cummer home of the bride mother Deborah Bigelow will be Miss Scovllle maid of honor and the bridesmaids will Include Misses Beatrice Post Alice Allen Caroline Stevens and Harriet Kuhnhardt Arthur Osborne will act as best man The ushers will l e Harold A Content Dim Robert T Wiulhams Edward Holladay and Charles Nammack After their wedding trip Barrows and his bride will live at 15 East street During the past week Invitations for o,0.9097222222222222,288
519,yours of business procedure the other the FROAKER a methc that will demonstrate what they ran do rize COMPLETE COU Special limited rlass Wc and Saturday 2 30 to 4 OCTOE A practloal training designed to q close any sot of hooks elimlitntln hoi lOR EXECFTIVES 111 SINK 63 Fifth Avenue BROAKER Comer 13th The Berlitz School of Languages Manhattan 30 West 3tth llrooklyn 2IS Street Branches In over 300 leading cities In America Europe and Africa Pupils traveling may transfer the value of their lessons from one city to another without additional cost PRIVATE AND CLASS LESSONS DAY OH EVENING BEST OF NATIVE TEACHERS Terms reasonable Catalogue on application j GRAND PRIZES AT ALL EXPOSITIONS New Classes Constantly Forming TRIAL LESSON FREE with strons Prtmiry snd Junior s d tirades Modem school Collegiate I C 1 fOr Afternoon outing rlmea DCUUvl Boys utm I feuded It rotntagiu,0.8310810810810811,148
488,EW YORK HERALD I NEW YORK TO PI The New York Herald n stops and covers Pt iladel but sufficently to brinj following JAMES RI M 1482 Ui I New York THE NEW YORK HERALD I Herald Square New Yuri i lent lumen We vrant to thank your paper I It rendered ub recently In see i rli t experienced a meat deal of 111ft men as clerks In both our Wall i In our Philadelphia and Pittsburg possible to get suited Three da brought set eral young nteti who city to our entire sat Isf act ion T offlre were nLtu obtained through We c i Ikiatulate you on the And Its extant is evident from tl N recruit an office force In Philadelp Attain thank Imp you for this Very truly yours,0.8582089552238806,134
96,at New Grounds Thanks to a 3 1 defeat of the Robins Dfy Dock soccer eleven winner last season of the American Football Association th team of the New York Football Club made a most usplclous opening at the new ground at 150th and Gerard streets yesterday and started oft with tow In the annual championship series of the National Association Football league All the scoring was done in the first half although the New forks netted the ball twice In addition without the points being allagvod After two minutes of play McDonald on the right received a pass from Blelch and tallied for New York but within five minutes Sturch of Robins Dry Dock equalized from a For fully a quarter of an rival teams surged back and forth over the field without either being able to gain the upper hand Finally the spell was broken by Blelch New York outside left who got possession and by a brilliant spurt successfully passed through the Robin defense Three minutes from half time Hunziker oft a pass by Blelch clinched New York load Phillips centre forward for New York shot twice Into the Robins net once in each half hut Referee Williams disallowed the goal both times The lineup Robins New York 3 Pry Pock ft Donbam Goal Rrnzulll Kelly Rtghtback tillfiUan Leffback Browalee Bell Right half MrKelvey Bustard Centre half Beardsworth Meyerdtrks Left half Pepper McDonald right Gar hie Hwudker ln ldo right Sturrh Phillips Centre MeKenna McDonald Inside left MrGulre Blelch Outside left Sondberg W Williams Linesmen J Hayes unci Carter floats S McDonald Bloloh FTunriker New York Sturefi Dry Dock Time Halves of 45 minutes MISS GROVE LOSES 42 GAME MATCH Hard Fought Contest Goes to Lynch One of the hardest fought matches of the late tennis season developed In the third round of the women open tournament on the courts of the Sunningdale Country Club at Scarsdalo yesterday games were played over a period of nearly two and a hall hours before Edwara Lynch fhn NJVw York nhfimninn,0.8944281524926686,341
1890,ear n mo city park One of the finest andsUitnls in tlie South has been built mder the hade of the moss hung oaks f Williams Park and during the seaon a band gives daily concerts Belleair Arranges Golf Tournaments Belleair Dec Belleair has n appeal to the golfer that few Florida esorts have The first course was laid ut more than twenty years ago The Belleview Hotel will open its oors on January i and from advance ookings it would appear as if there rill be a large number on hand for the penlng ceremonies Last year the new Club was an important adjunct Belleair life Many dinner parties ero transferred from the hotel to the ub but there were still enough social vents at the Belleview to add a keen valry between the two The new sea wall begun last year is earing completion Another prominent iature of the winter life will be traptiooting which will now take Its place,0.8827160493827161,162
238,Mme Trie Borbpur lyric soprano i with Richard Hmkot an at the piano j a snngr recital yesterday at Aeolian 1 IfnII Mme Harbour who In private j fe i the wife of Henry Hartley the er and the new associate ictor of the Philharmonic Orchestra reappeared here In n Trcltal last season a 11 ef some time spent In study and won eiro i Yesterday her audience filled the hall Her programme showed Judgment In j respect of varied styles and In Its j livery she gave a bountiful measure of 1 the artistic eweonAnla required for mtikin a sonic recital enjoyable As the list advanced her voice was not always I at its lu st but she showed unfailing taste Some numbers notably well delivered as roffa rds feelliiK and style aere two mfioi In German by Bach a pastoral and Humlston arrangement of an a r from the feoffee cantata Momart Violet Schumann Moon ht Brahma Nhchtlwrale and Ix Vase Brlse of Frank in closlntc came a icrottp of ITad v son for which the composer ayed the accompaniments Three rcere heard for the first time If You Would Have It So and The Time of Part n With texts by Tntrore and The l of written In,0.8672985781990521,211
281,r return of platinum ar pin containing out 11 diamond lost 0 between red 3 th at BEAC K FTARR A FROST 1 at antl 18th at wo reward return of plntlnuni diamond and onyx lost I Mb r between XV W and J h eta MARCUS OV ftth av and 45th at w REWARD question asked for return of necklace ntalnlng about 10i pearla with sapphire 1 2 diamonds In clasp lost November vtilty of 57 h and av MARCUS k nth av and 41th at Wearing Apparel ST Natural rray sealskin ftir coat Mack g teal and cuffs Museum of Natural tory Monday morning liberal reward j East at Tel i ST Friday evening In taxT Getwecn irand Central Station and Northern del a beaver atarf reward N HO Herald P raid ki feather suitcase containing Wearing ipparsl Reward Tel John IftflO saunk searf liberal rennrd West liOtli apt 17 REWARD r return of Fischer fur scarf lost SI in en 111th at and Riverside Drive and u i av and West 51th or In taxlcab DEE A CO INC I William at 4 nts PT At 7Id at and young T ollle tan and wldts answers to name T sop d Vandarbllt DRRR or enII SHW f 72d at ST Monday French bull strayed from logeis a restaurant license No 12410 f me Nigger age about 12 reward for rern ml tlili st terrier black collar with nainrpla near Oramerey Dark lib v ivard T l Ira mercy Bf BIRTHS H VV Mr and Irving Davy nee Ba telle Tan rtd 110 West With wish to i announce the birth of a baby gltl on vomber P 11120 DIED v Ellrabeth Kemp lain Klein Rose nlInn Marls Lamb Ransom tivblln Thoinaa I William inncwlts Mary Major Frances Hoi Meftxsr H t a I IS Morro v James A,0.8263665594855305,311
557,JOsepn rj aiariiro sora 10 r reueneK Mlnleus the three three story lugs at 1079 to 1083 Woodycrest avenue ach feet wide Philip Fischer told to Louisa II j Rourke the two story dwelling at 796 East 168th street 25x100 Ottlllle Lauer sold to James de Coursey the two story dwelling at 2821 Decatur avenue Helen Roos sold to Eva Greenfield the four story flat at 517 East 147th street 25x100 Roscson Realty Company sold to Darid Ilorger the two story dwelling at 2 Jackson avenue IIHIRBAX TRAHSACTIOM The estate of A White on Orlenta avenue Mamaroneck has I been sold to William Huland who plans to make extensive alterations lifter which he will occupy The realty Consists of a residents on about an acre I f ground Howe was the I broker The garage nnd business property at the corner of South Fifth avenue and Vest Third street Mount Vernon lorg occupied by the Fire Department end for years owned by I Howe has been sold to a client of Wachsman A Cohen Percy Crane sold the residence 2 Union street Montclalr to Catherine Wagner through the SlmpsonMarritt Company who also sold for the,0.8666666666666667,195
1322,i tfll buiulclb u 25 a month for every mqnth in the service with th atiplation that the money must be used for acquiring a town or 1 farm hoqse or for the completion of the j soldiers education The Adjutant Gen1 eral and State Industrial Commission j cooperate in the administration of the 1 tow 1 Up to July 1921 Wisconsin will pay a month to any resident of th State wlio served at least ttnee months with the United States military or naval I forces including nurses except those j men in the and those doing civilian work The money Is to be used i for the continuation of education at any i educational institution in the State i whether elementary higher or tional but provision is tnada for I ment for attendance at any sctiool Ln the country provided the training dej sired is not available within the State j It is to he paid only while in regular attendance the school and the total is not to exceed,0.9069767441860466,172
986,P nOny VTCnesim Mlshel Plastro violinist and to coin a useful word barytonlze his middle register Instead of keeping his upper middle tones light so that they would naturally blend into his head tones he carried the thick quality up as high as he could force it Tho public especially that part of It which halls from Caruso own country and takes its musical pleasures standing went mad with delight It has never occurred to any of these frenetic opera goers that they are not hearing the famous Caruso of 1905 They are hearing ono who sings with a different voice far more loudly and with much less finish All Caruso applause now follows the achievement of some tour de force It Is very fortunate for all concerned that the recent Brooklyn Incident so far as can be perceived had no relation to the years of vocal violence which have passed since the greatest of lyric tenors became a singer of robust type It would be a most unhappy public Indeed If it learned that the vocal disabilities of 1909 were returning But It can rejoice while looking two ways First there is apparently no reason to believe that anything of the sort is Imminent Second it lias been proved in the history of the Metropolitan Opera House that the institution can proceed on its way without Caruso MANY CONCERTS AND RECITALS THIS WEEK I The programme of the Symphony Society concert at Aeolian Hall this Brooklyn Stores ygSancj 49th st BROOKLYN STREET,0.9683794466403162,253
10,Mary land institute Theso works of art were founi in the portfolios of prints etchings lithographs drawings and the like bequeathed the Institute by Gjorge Lucas the connoisseur who was a native of Baltimore but who spent the greater part of his life In Paris where he was a prominent figure In the art world These portfolios comprise about pieces most of them by world famous artists and as they are famous wherever there are print collections It is apparent that their real value has never been realized In Baltimore The reason why the existence here of the Whistler water colors and the other works mentioned has not hitherto been publicly known Is that no library catalogue of the portfolios has been made Fltzroy curator of the Boston Museum came to Baltimore to examine them and was enthusiastic In his praise He declared that the collection was probably only second In Importance to that of 8 Avery In the New York Public Library and pointed out that It was made more Interesting than ever because of the autographed letters It Included As a mark of appreciation of his interest In the Luros prints and his study of them Carrington has been made their honorary curator It would appear that only he and a very few Baltimore people were Informed as to the rare treasure the portfolios contained,0.9691629955947136,227
958,whatever opinion on me pari 01 the French people may be Vet 1 clearer than that th French policy has collapsed that its ursnit car only end leaving Franc Isolated in Europe M Poincare may scoff at trade but Europe is perishin for lack of trade England and Ita consent to permanently starv themselves in order to have the equivocal pleasure of starvintr Germany and Russia People can not go on hanging Germany In cold blood twc years after the war Is over two year after the Hohenzollerns have been Into exile They can not go on blockading Russia when they v bitter experience that in doing so they are themselves Two thlnps are absolutely vital If Europe Is to pet on her feet One Is peace with Russia the other is fixing the German indemnity Until the great Russian trrnnary is opened up the desperate food situation in Europe can not be relieved and the slump in trade can not be checked And until the German indemnity Is fixed and trade Russia is resumed there can be no approach to a stabilized exchange France stands resolutely opposed to these two remedies Her protege Wrangel has once more been beaten and has taken refuge in the Crimea but no lessons affect the obstinate tenacity of the French Go ernment In the pursuit of a fatal policy I People Will Ue red tn the same way the French are,0.9453781512605042,238
797,by the Powers participating in the division The attitude of the Administration as developed at the Versailles peace conference was against annexations and accepted the substitution of mandates It has later registered Its understanding of the term mandate to mean that the country accepting the mandate shall not exercise commercial advantages not enJoyed by all other nations Its position has been made clear in the protest to Great Britain against British special privileges in Mesopotamia and In Its note protesting against the attitude of Japan In northern Saghalin and In Siberia The Washington Administration also made Itself clear relatlvo to tho general policy of territorial grabbing In Its note to Baron Avezzana the Spanish Am Broti Between Fifth and Sixth Acenues,0.9504132231404958,121
376,2 53 Sf 900 Am Beet I 54 54 52 j 52 g 12 63 1 10 44001 Am Bosch Magneto 6 66 60 62 471 4 1001 Am Brake Shoe Fdry 44 44 44 44 5 25 I 1600 Am Can 25 25 25 25 7i 80 i 7 Am Can pf 80 80 j 79 9 M 15 125 I 12 1300 Am Car Fdry 125 126 125 7t 8 I 18 700 Am Cotton Oil 18V 18 18 18 M 7 7 80c 4001 Am Druggist Syndicate 7 74 7 j 7 7 71 121 8 100 Am Express 118 118 118 118 3 8 9 I Hide Leather 8 8 8 8 18 1 48 I Hide Leather pf 48 1 48 47 48V 7 1 4 lOO Arn Ice 41 41 l 41 41 11 58 j 2C0 Am Ice pf 07 I 57 I 57 57 7l 10 41 I 3500 Am Int Corp 41 I 41 1 40 1 40 7 9 9 l l La France Fire Eng 9 9 i 9 79 19 59 i 3 1000 Am Linseed Co 60 60 59 59 7 1 I 84 2100lAm Locomotive 85 1 85 j 8379 84 U 10274 7 lOOAm Locomotive pf 101 101 J101 101 7 9 9 1600 Am Safety Razor 9 9 9 9 9 9 9 9100 Am Ship Commerce 979 97 9 9 9 14 44 Smelt Ref 4 5 74 4 5 79 1 44 4479 17 IE 86 j 71 lOO Am Smelt Ref pf 8 5 74 8 5 74 8 5 79 8 5 74 7 16 98 81 Snuff 06 96 96 96 19 13 33 j 8 2100 Am Steel Foundries 33 i 33 33 3399 7 1 92 I 7 Sugar Ref I 91 92 91 91 7 I 7 500 Am Sugar Ref pf 1017 101 7 0 71 101 Sumatra Tob 72 72 71 71 7 S 99 8 14001 Am Tel Tel 9879 99 98 98 9 16 116 121 300 Am Tobacco 116 1116 116 116 9 13 114 12j Tobacco B 112 114 112 113 9 j 6i Tobacco pf new 89 89 l 89 89 ri 72 I 7 4300 Am Woolen 72 73 71 71 7 I 1 7 Woolen pf 9374 9374 93 93 7 16 36 1 lOOAm Writ Paper pf 36 36 36 36 7 7 2001 Am L Smelt 7 779 7 2 ifi 61 400lAm Zinc L Smelt pf 29 29 27 27 4 18 38 3700 Anaconda Copper 39 39 38 38 7 1 I 15 j Arbor 12 13 I 12 13 7 1 35 100 Ann Arbor pf 25 25 j 25 25 57 i 44 7 lOOiAsso Dry Goods 2d pf 44 44 44 44 1 9 90 6 1001Associated OH Co 91 1 91 91 91 3 2 8379 61 23001 Ateh Top Santa Fe 82 83 82 82 7 5 76 J 5 16J0 Atch Top Santa Fe pf 76 I 76 75 75 7 6 1 674 Blrm Atl 6 6 674 6 74 7 17 89 7 100 Atlantic Coast Line 88 88 88 88 9 9 I 4001 Atlantic Fruit I 10 10 10 10 7 110 10 6100 At Gulf W I S S jl 12 108 110 2 5 200 At Gulf W I S S pf 69 159 58 58 2 i 3 100 Autosales pf 1079 1074 10 j 10 7 3 94741 7 18300 Baldwin Locomotive Wks 94 94 92 94 7 1Z UrtTzJ I I Of I Of tf I 06 OC 1,0.9361702127659576,611
225,II R esources WH MACINI 68 WALL STREET i N Bales I ow t on r nrok Oil s cjno I e t h 000 Re Roek Oil 1 i no knr Vi 54 I nn Rya Cons 15 I0V4 1 54 54 1 On Pal 29 2 1 28 14 21100 Sail C new 10 4 0 0 MOO Savoy Oil 8 9 I 2 W 8 ttled Prnrt 3 4 2 2 14 1 1071 1 81mm Pet S j 714 7 i 1 10 Kl lair O 8 pf 85 85 85 I no Oil 814 7 i urn Sun er Pet 12 1154 11H T on O R M 54 A m it Tex O A A A BSOl Vletnrla O new 54 Vul an OR 54 4 1 IV i rn St 14 54 4 I OH 654 54 no w 2 154 2 OP r aCol 4 A i A In C 3 2 3 54 wo Vain 1 1 1 11800 Ledpe 54 A 54,0.8953488372093024,172
803,We now require a man to be n pharma cist or chemist to obtain a nianufac turing permit told the members of th club that hereafter no firms would b permitted to enter their line unless the could prove to him the legitimacy o their enterprise Liquor distilled at home which sh said crazed her husband was blame by Bernadlna Moody as the cans of the trouble that led to the shootinf when she appeared in the Suprem Court in Somervllle yesterda on the charge of having murdered hln Her husband Hsns Moody was once trainer of Bob Fitzsimmons Mrs Mood iH alleged to have shot and killed hi last Labor Day after a savage flgb between Moody and his stepson Judge Chatfleld in Brooklyn Impose a Jail sentence in addition to a fine vei terday on a saloon proprietor and hi bartender who had pleaded guilty t charges of violating the Volstead ac Fred Miller the owner of a place s Gates and Ralph avenues got a te day sentence and was fined 200 an William Kreth the bartender got flv days and a fine of 100 OUT OF JAIL PACIFISTS HONOR DINNER GUES Objectors Will Gather i Yorkville Casino The conscientious objectors who wei too proud to fight in the America Army and Navy and went to Jail it stead but who have now been release will be the guests of honor at a dlnn which the American Civil Libcrth,0.8925619834710744,242
3623,a union bought at such coat and bo much later than the union of other peoples It la Impossible to plan a budget because it i wholly Impossible to anticipate our financial outlays of which the utterly unproductive cost of occupation Is only a part The burden of the Spa agreement which more than satisfies France with coal and strips Herman Industry forces us to limit our production and to deprive vast numbers of workers of employment We took ahead to a hard and unquiet winter Without the heartiest support of foreign countries we shall not be able to cover the food requirements of the great masses And unless this food is assured the German people will not he able to perform the work required of them by the Versailles pence We understand that some of our suffering Is the world suffering a well The pro,0.9931506849315068,146
419,1 48th at LEXINGTON AV NEAR 04TII RT c story and basement residence 0 ly light possession now or later price terms reasonable MORGENTHAU Agents I roadway fort 3Q89 97th 4 story dwelling bart posssssion SHARTTM 170 21 1 buys excellent dwelling 300 or i i i 0 113th St 316 stories Vi 170 Broadway Tel Cort jog Borough of Bronx Bale or Kent Immediate possession new 1 family co with garage price below present terms reasonable Sedgwick north of Klngsbrldge Road Builder on Isep Phone Klngsbrldge 1032 42d lorougli of Brookljn Bale or Rent icrvantless home easy housekeeping tmedlate possession new every AI convenience 8 rooms bath best tial section Flatbush cash bulb e as rent Av f and or phono 8200 Flatbush Brooklyn FOR BALK 1 1 family stono house 8 rooms and bath tot floors and electricity in first class option close to Nostrand av enbway OFTat Sterling For particulars phone ush 4997J clalt tapestry brick t rooms and breakfast m sleeping porch blgfcst value In ca klyr 17 minutes Chambers via sess cash terms TABOR Side llloiighby Main 3211 Borough of Queens Bale or Kent HO monthly as rent Includes all expense s 8 room cottage In Woodhaven small lty BUSHMAN Union Course Station 1383 Phone Rich Hill pr SAL ESTATE OUT OF CITY Island Sale or Kent Eas ES upward easv terms HYDE 3AXTER Port Washington I on Great South Ray Summer MI rding house 4 rooms with d t s partly furnished outhouse for help e grape vines fruit and shade trees SI F icre ground easy terms PAUL FF 12 Sutphln road Jamaica Phone ilea 1431 or pui INGFIELD I Houses and jots ro nn RCHABEHORN opposite station 35C ihone Springfield 1817 Westchester Sole or Kent e home bargains to j M Seo SULLIVAN 20 North New H JSllf O NEW ROCHELLB HOME bargain 10 rooms 3 baths gas clcoy fireplaces sleeping porch plot Mix ESTATE AGENCY luguenot st Phone 504 New Rochello Atli IKW ROCHELLE Homes all prices aaas 239 llugnenot Tels 1807 rom will sacrifice several north inTS,0.8270893371757925,347
231,I needed With all Its faults and thi I dramatic poem has many this remains the world supreme love song Tin story Is not German but Keltic In origir rrr and In character In substance It Is unlversal The music buries fathoms deer the frailties of the libretto and superb chants the lyric of elemental human passion from the rising of the first curtair i till the end of Pax voblscum I It is good to have Tristan and Isolda once more The Metropolitan repertor sadly needs it The public has been fee up on delicacies and Is hungry for suet solid food Change In the Action The English version used yesterda began with that of II and Corder which was revised and edited by Sieg mund Spaeth and Miss Cecil Cowdrey The verbal alterations are in the direction of correctness often sacritlced b the Corders and vocal smoothness Bui since it la obviously impossible to interJ est the public in the employment o j English text and since most of it if quite as unintelligible as the German comment on it would be Idle One point however must be noted The tragedy of Tristan and Isolda rests upon Brangacnc hastily deterI mined substitution of the love philfei for the drink of death In the stage I business as printed in the libretto de livered to yesterday audience then I was nothing to indicate anything of tlx i kind and on the stage the action was j performed behind a couch and in such a pointless manner that it could not have I been seen by many and must have beer 1 meaningless to all This action can easily be corrected and should be Owing to the change in language tlx opera had been restudled Under the di rection of Artur Bodanzky a musical ensemble of genuine merit was created That there was lack of balance betweer voices and orchestra at times was Inevitable but the voluptuous melodic,0.9085365853658536,328
451,While the police were searching foi the two bandits whff escaped Wednesday night after attempting to rob foui guests In a suite at the Hotel Astor Lawrence Handlboe who was capturec after a fight was held yesterday in bail by Magistrate Mancuso ir West Side Court for examination Monday Handlboe told the court that his real name was Lawrence Hawthorne that he svas 22 year3 old and that he came from Wellsvllle Va He is a tall well built young man with red hair Although his appearance would not suggest it police and hotel detectives said he was widely known as a hotel yegg His clothes tvere neat and his face bore no marks pf the fierce struggle Wednesday night The police have only a meagre description of Handiboe companions The prisoner in the face of hours of severe questioning stuck to his original story that he knew them simply as Al and and that they were chance acquaintances lie met them he said in i saloon at Eighth avenue and Fortyhlril street and agreed to Join them in he holdup business He said they decided the Astor was a good place to begin The police believe however that the trip to the Astor was projected at first for the purpose of layln a scheme to rob the cashier of the hotel funds The records at police headqyartors ihow that Hundiboe under the name f Hawthorne was arrested In May 919 while employed as a bellboy at he Hotel Commodore He waa charged vlth going through rooms and robbing meats The charge was dismissed later y the Grand Jury Handiboe told the police that he had vorked as a bellboy at the Hotel MoWpln and the Breslin in this city and hut he had spent some time working In lotels In Cleveland and Kansas City le came here from Kansas City ho aid about ten days ago He was in esperate need cf money Wednesday light he said Charles Dennison of the Bowman hotel elective force told Assistant District,0.9174041297935104,339
