,Text,Ratio,Length
397,24 j SITUATIONS WANTED MALE 1 of estate or farm r I llabla man of to years experience In a I brunches of farming not afraid of hart I work first class references Box 4TB Freehold J VALET or visiting valet can cook or valet nurse bachelor apartment preferable I personal reference Buekerldgs 101 53th I et Circle 00 19 I WHOLESALE meat buver and salesman best references long experience i 1474 Herald Harlem YOI man wishes position as salasman any lino of business 10 year exI perlenee In butter and egu line li 1215 llerI aid Fulton rt I man i2 Intelligent tm,0.8653846153846154,104
39,11111113 tfllll VMI1IBUW VII all of the Interior decorators In thin city and enough surplus legs of nalU to supply the whole building trade There are tools which can not he purchneed on the market and of which workinytnen are In great need Electric supplies of ovor sort are lying about In the greatest ntnirdnnre and there Is little or no likelihood according to men at the buna of the Government having any uac for the greater pait of them There ftro ladders hammers chisels wrenches and every kind of article the carpenter eteamtltter 01 other household worker could want hoarded there despite the fact that the scarcity and oat of these name things on the general market irn such that It la reflected In the tost of nil household repairs and Conned foods In Vbtiadstife Employ a in these buildings say that If you walk through very floor you will hate walked twelve miles and Ihs visitor does not doubt their word yet floor after II or la crammed eno to endwrlth lost the things that the public ncwV t,0.8950276243093923,181
555,Aiiu u j ill UKI UUlieU C1Hin 1111 trlct Court Judge Julius Mayer Appointed William nittenberg receiver for Oabriei N actio exporter ami Importer StHI Broadway with a bond of Liabilities exceed I Xo known assets Judge Mayer appointed Joseph fi Israel I receiver for Manber A Metzger retail ahoo i merchant 875 Forest avenue The Bronx with a bond of 500 Liabilities I assets I Judge Mayer appointed Henry Kaufman j receiver for Hyman Horn texlllo Importer trading as the Hy Horn Company 82 Union I square with a bond of Liabilities assets SSICN ltNT8 The Unique Bakery and Restnurant Company bakery and restaurant at lit Lenox aienue Thursday assigned for th benefit of creditors to William Vusseler Incorporated In 1910 Julius Ornetuln Is president of the company Gtduld Brothers Importer and Jobbers In straw braids and fabrics at West Houston street assigned for the benefit of creditors to Maurice Rhalne of 299 ttniadway The firm Is composed of Louis Gedul l end Charles Oeduld Julius toldsleln manufacturing wntnen coats at 153 West street Thursday assigned for ths benefit of creditors to Maurh e I Blaine FILED MANHATTAN The following Judgments were filed yesterday the first name being that of the debtor Uraham John and Keystone Rubber Mfg 1J Co Hilmbarg M s A Beldman 4 Block Jacob L Jenny 2 Blum Republic Doll and Toy Corp Dcnedek Helen Kaufman I,0.8318965517241379,232
93,Mr and Mr Robert Lansing and John Foster will go to Baltimore today to attend the wedding of the latter grandson Allen Welsh Dulles and Miss Martha Clover Todd Miss Adelaide Tuttle gave a luncheon yesterday for Miss Minna Blair daughter of and Mra Montgomery Blair who la to b married to Richard Hollyday Montgomery Blair entertained his alster her dance and the bridal pnrty at dinner at the Chevy Chase Club and Henry Porter and Miss liegeman have returned to Washington MISS WELLER IN SONGS Meaio Contralto From Pittsburg Gives Recital The dally aspirant for vooal honors yesterday was Mm Ida dear Weller described aa a mezto contralto and hailing from the river port of Ptttdburg She was heard In Aeolian Hall In a programma presenting a conventional arrangement of old airs and songs Handel Naace al boeco was the number calling for the largest display of technical skill and In thru the singer showed that she had been well trained In so far as atyls was concerntd Miss Waller voice wan deficient In warmth of character and In Its lower tonsa It was extremely tremulous Indeed to auoh an axtent that the florid paaaagea of the Handel air were uncertain In outline An audience of oonalderable slss rewarded the elnrer with that kindl,0.8883720930232558,215
131,JlUl U BIUICS MUUMI r VI married yesterday In the Vandcrbilt j Hotel The ceremony was performed by Rev Percy Cordon of Bartholomew Church and it was witnessed by a small gathering of relatives WILLBTS and Clinton Wlllets of West street yesterilay j announced the marriage of their i ter Miss Natalie Hall Wlllets to Mr I Robert Jones of Portland Ore The wedding took place at the home of and John Dunlop Wells 21 8 Broadway Flushing L I Thursday November 18 the Rev Henry Cobb officiating FA It A CI OKNTHON Mis Rosemary Houise Centbon of 157 Second street Clifton J wns married In Paul Roman Catholic i Church in Clifton to Frederick Farad of New York by tho Rev Paul I Outer who also celebrated a nuptial mass Tho bride was given away by Jean Pierre Oenthon Miss Borthe Oenthon was tho bride only attendant Robert Dunn was the best man The couple will live for tho present In Clifton They will have a home In New York later,0.9069767441860466,172
974,he for a Job at the local theatre nnd hnd the honor of holding the curtain when II Sothern took bis hows during an engagement In Cln Innatl For thla service ho received t i remuneration of 4 for the week But strange to say the fates willed that he should he Sothern and Marlowe three years later Connolly then continued his professional career playing In such productions as Htrongheart and Casemates Up to the tim Uncle Sam engaged his servkes In the IT 8 Marines during the war h had filled many Important engagements In New Tork and on tour actor nniF Harry Watson comedian In The Passing Show of 1120 the Winter Oarden next attraction confesses to he Ing a victim of extreme during rehearsals But he also says this extreme Is V blessing In dlstrlilue his great aid to doing good work and something actor ought to pray for When I am rehearsing said he the othet v I t My mind Is continually on the fact that I am pretty had and that every ono about me knows It 1 stumble and hesitate and when I hit the high spots I skid But I not sorry for It because I realise that this Is one of my great aids Because I myself think I am not funny and think that ih teI o as hard I work like a lunatic to be and 1 never am sat nilcd with myself Strangely enough though on the opening night of a production t forget It I say to myself Well here we are It too late to worry now and I go through with my work as naturally as I was formerly constrained and nervous This Is awkward In a way to be sure but It a great deal better than being like the cocksure gentleman who gallops through rehearsals with the surety that he Is good and does care who knows It There no chance for Improvement In him he knows It all already so what Is there left for him to learn Nothing except what the audience often teaches him,0.9378531073446328,354
194,thou art the firm foundation of all human States and Powers the creator guardian defender of Civilization Little regarded and little regarding in life at death hut an entry among The T nknrwm Dead to you human understanding heir of Learning Insight experience and Divine Inspiration proudly dedicates the lasting me morlal of all its glory President Eliot ensure of Boston Women Unlike a good many censors of feminine dress and deportment President Eliot of Harvard does not charge the women of with a deliberate intention to clothe themselves in an improper manner he holds theui to bo victims of the autocratic authority of fashion The result shocks President Eliot He told the Unitarian women of Boston the other day that,0.9669421487603306,121
453,only Jars la dozen each J4c P White Brand rgddlnt K Sauce ran S9c do rcL Is Prepared from selected Seville oranges H glass Jars each 44c packed fioni the flneet Cranberries and Mi uart Jars dozen each 59c te selected Concord grapes and added fruit zoo 4 each 34c IB e New Season i Walnuts ng 37c 5 lb bag 1 30c bag m carton 39c bags ison Canned Goods Brand For soups sauces etc g 9c this sale 82c each 7c Maryland pack No 2 cans dozen each 13c S I rack No 2 cans do each Itc d ripe solid pack cans containing 2 lbs 3 each lflc jw id red ripe solid pack cans containing 13 dozen each lHc f d red ripe solid pack cans containing dozen each 19c 9 2 cans h tlila special sale dozen each 12c d Corn I Maine Cream Sngar Com tj American Beauty b Brand finest packed j 21c v Hart Maine Brand Golden Bantam Sugar Cam on fab I arge can 0 to 12 ears 59c H Maine Cream Sugar Corn 1 Lily White Brand 19c W IS g Asparagus Mammoth California Doe J Asparagus White I Brand No cans I 47o Panther Brand,0.8349514563106796,206
314,Walter Read Oeneral Hospital for y furthsr treatment CAVALRY Major Bart Ltndarfoldt I I tnrhed to First Cavalry Douglas Arlx I Cent Scott First Lieut Rliey I Holt First Lieut Howard Boone and f First Llout William Kemahan assigned to I Tenth Cavalry Fort Huaehuru First i George tlondren Is assigned to Fifth I Cavalry Marfe Texas COAST Capt William O A Braly to camp Jactison Henry 11 Hatrh to Fort MaeArthur to assume F manrt of coast defences of Jam Angles Capt Raymond retlrod by leason of disability Incident to service Capt F nrlek It Schlandt to Fort Warren Mass II Major John Hood to Camp Lewis Lewis 1 i Gloss tngar to headquarters Plxth Corps f Area Fort Sheridan First Lieut Manning i Ppolawood to Chicago First Us 4 Horace Bowman DarM Noeley Major f David Harney and Cspts Michael I Carroll and Thomas Street honorably dl f charged f I MEDICAL rorrt Mcjor Samuel r Ov ney to Camp Lewie Capt John I 1 mond honorably discharged Major Henry I It Oliver to Fort Milan Tex Major Alex j J I B Us toe Ji4 to Baa Franetoss 1,0.8020833333333334,192
220,Plumb of Dartmouth temporary secretary At the next meeting to he held In Urla city within a fortnight thi officers P r the ye r the executive committee will be chosen A league championship Is to he held this winter Rmong the six colleges now In the association the tournament cairn a to be held In Boston and Philadelphia rinks with two or three possibly on the outdoor rink at Dartmouth The schedule Is to be drawn up from the list of dates already arranged nmong the six Colleges which at present are as follows January 8 Yale Penn at Phlhid 1phla January 16 Princeton Yale at I Philadelphia January 21 Princeton Penn at Philadelphia January 22 Dartmouth Harvard at Boston Yale Harvard at Boston January 29 Princeton Harvard at Boaton February 6 Princeton Yale at Boston February 12 Yale Dartmouth at Hanover Princeton Harvard at Philadelphia Februnry 19 Princeton Cornell place undecided Yale Dartmouth at Philadelphia March 6 Dartmouth Princeton at Philadelphia March 4 Dartmouth Penn at felphla Those who attended the meeting yesterday besides Orton and Major Pickering were Parsons of Vale Bartow of Princeton tieorge Kynlck of Pennsylvania and H Plumb of Dartmouth Cornell was represented by proxy,0.9353233830845772,201
72,registered Stevens touchdown on an interoepted forward Hlgble Jtloked the goal ROD AND OM Sand and Blood Worms Tel Chelsea M44 DP CIVrTII Fishing Tackls XV Ei 1IIVlvJLU Store In New Tork Flighth Ave Cor 16th Si SEA BASS AND leaves Bayslde Dork s STR EVELYN Dally 6 except Monday and Friday Sunday 6 Sheepshead Bay Capt MARTIN m leaves Glen Island NepA tuna Dock for Flounders I DlOS 1 Blackflsh Sunday 9 Fare Bring your bait IMIC a I y Special split bamboo surf vJ nLi tips greenheart and lancowood straight grained lUc a any length Mountings Agate tips and guides 170 1st near 10th Tel Orch DUCK SHOOTING Book now both point and battery shooting East Bay Gunning lx dge East Moriches 1 Trap shooting dally ihnilf I leaves Canarsle 7 A Y A Sun LUHH I M F r nc b oa aswmissi Capt WM McAVOY,0.8120805369127517,149
301,do pf 9314 J Sol v Froc 200 I OUT BOSTON MINING Bales Open Illgh Low Last 40 Ahmeek 65 55 64 50 Arcadian Cons 3 4 3 3 80 Anaconda 60 60 60 50 770 Big Heart S 87i 8 8 400 Bingham 9 9 9 9 110 Cal Ariz 54 r 4 54 54 50 Cal Hecla 250 250 240 250 1535 Carson 18 111 18 18 15 Ohino 24 24 24 110 Copper Range 33 34 33 34 100 Dnvls Daly 7 7 7 7 850 Helvet a 2 2 2 2 10 Inspiration 43 43 43 43 210 Islnnd Creek 53 53 53 58 10 Isl Creek pf 77 77 77 77 100 Isle Royale 24 24 23 23 100 Kerr Lake 3 3 3 3 80 Mason Valley 2 2 2 2 25 Mayflower O C 5 5 5 3 150 Michigan 3 3 3 8 12 Mohawk 55 60 65 66 255 New Cornelia 18 18 18 18 10 New River 40 4 1 40 40 175 New Itlver pf 84 95 04 05 320 Ntplsslng 8 8 8 8 35 North Butte 14 1 13 13 10 Old Dominion 22 22 22 22 10 Osceola 31 81 81 31 1115 Seneca 14 15 14 15 50 St Mary 36 35 35 35 300 Sup Boston 3 Hi 3 Si 40 Trinity 1 1 1 20 U S Smelters 51 53 51 52 5 17 S Smelt pf 44 44 44 44 15280 Utah Apex 2 4 2 SA 200 Utah Cons 10 0 0 15 Utah Copper 50 57 56 67 500 Utah Metal 1 1 1 1 050 30 30 30 30 1 Wolverine 11 11 11 11 RAILROADS 15 RoM Albany 120 129 12 120 1 8 Host 07 07 07 07 135 Host Maine 80 30 SO 36 12 Host Maine pf 10 40 48 48 10 Best 140 140 140 140 12 Northern N 82 82 82 82 67 Norw h W nf 88 88 83 83,0.955621301775148,338
3361,and bath beautifully furnished modern f short or long term WELLES 4 47TH 34 Two large rooms kitchenette bath luxuriously furnished In mahogany open fireplace grand piano DALLAS IST11 ill at Attractive two looms hath kitchenette sunny living room with day bed large bedroom accommodate three or four people comfortably monthly until 1 or year lease Apply on premises or telephone Miss SPENCER Stuyve sunt S18L 48TH 20 2 rooms bath 4tli floor 2 rooms bath 2d floor 1 room hath 2d floor See Sunt or phone Bryant 0374 durI Ing office hour 48TH 18 Two rooms large bath charmingly decorated Inquire 3d floor front or superintendent 48TH 2D East 2 rooms bath 3d floor front very light elevator 131 3 Large room private bath parlor floor short long lease 6CTH JOB XV 2 room front apartment kitchenette and bath modern fireproof hvlldlng 8th floor front southern exposure elegantly furnished leaving for the South Immediately 100 per month If rent Is paid quarterly In advance one year lease or 200 per month payable monthly one year lease Apartment 811 Circle 6TTH ST near Hotel Gotham An I I ceptlonal apartment large living rooms hall and bath furnishings un1 usually attractive a year possibly shorter term To be seen by appointment only Phone Circle 4080 f corner Bway Handsomely artistically furnished front apartment 5 outside living room 24 feet fireplace 300 year lease HOLCOMB Phone Mornlngslde j BOTH STREET NEAR PARK Bachelor duplex apartment Just j pleted pronounced the most unusual In New York unique plan and decorations rare antique furnishings paintings tapestries decorated glass cathedral windows beam ceilings balconies studio living room with1 i open fireplace adjoining terraced library 33V4 feet long 18Vj feet high opening Into 1 sunken garden bedroom breakfast room private foyer Ac per year Teleplione Superintendent KITH ST W Apartments for rent fur1 nlshed and unfurnished 87TH ST 44 EAST High class luxuriously furnished apArtI ment for lease In private house second floor through consisting of unusually large cheerful living room and bedroom and private hath e suite spacious closet room suitable for one or two persona exclusive j 37TH 319 comfortable 2 rooms i foyer bath shower all transit facilities I V i f innnlnf I,0.9164420485175202,371
740,Until her husband died the Bradley Martins were almost as prominent In English society as they had been in American circles but after Martin It h Martin entertained little Irf had two children besides laxly Craven Sherman Martin who died iuitir yea re ago and Bradley Martin of this city DIED 11 f i r William If Txiud Herbert i l at t let N Martin Cornelia 8 Clirl ale Caroline May Morris Douglas Joatplilne 8 MoCUlley Hose t Nobllt Pell Jr Fielding Eli It Schultz Mathllde Q Ell ii Smith Eliza Gordon Elizabeth Smith James Pros Emanuel Toms Julia K Halley Charles Tyler Coralio Hudtwalker lfeary Vuccarelll Mlehael Johnson Wotherwpoon James Kilborn Mary In Memnrlam Olmsted William Tack OA I LENDER On Saturday October 23 nl tils home 41b West Kith St William Callender aged 80 years rttl nrlvftli,0.8285714285714285,140
958,backbone of American Institutions when the Mayflower descendants of the State wf New York gathered last night at the for the purpose of adding another to the many recent celebrations that have marked the anniversary of the landing of the Pilgrims Henry Cole Qulnby governor of the society who acted as toastmaster and the speakers among whom were representatives of Canada and the Netherlands all lakl emphasis upon the effect which the doctrines of the early settlers of New England have had upon the ideals of the North American continent and similar sentiments were expressed in communications from Warren Harding and Calvin Coolidge Harding Sends Message Senator Harding communication dated at Marion Ohio August 11 and iri reply to an invitation extended by Signgnif Court Justice Kussell Benedict captain of the society s It Is always a pleasure for me to meet hundred per cent Americans who make up the membership of the Mayflower Society and I wish it were possible to iccept but it has been borne in upon,0.9588235294117649,170
887,W YORK HERAXD T stance textual copies of the League of covenant of ill etuiy have been sent out In the scheme now to be put Into peration Gov Cox will talk the League f Nations from Its business aspects ay tag stress on its possibilities in restoring international well being to e her American trade which in turn will t nake for foreign markets for American nanufacturlng and farm products and c it the same time keep factories in operition r PEACE THEN LEAGUE HEWITT BELIEVES I Says Harding Can Direct Readjustment on Lines of American Tradition Peer Cooper Hewitt noted inventor ind lifelong Democrat who said upon lis return from Europe Sunday that he ivould vote for Senator Harding was,0.9344262295081968,122
561,la mild to have stolen an automobile in I front of the New York Yacht Club At Sixth avenue and street he lost control of the car and ran into and killed Bonis Murphy of Hnfferatown Md Seven others were Injured In the crash Testimony introduced by the Ooldfnrb family physician Induced Jurijje Rosalsky to commit to Bollevue for j ten days for observation LAWS IN HOSPITAL Brooklyn Survives Oprfntlon on Itlp Hone The Rev Curtis Dee Laws editor I of the and pastor of the lledford Baptist Church In Brooklyn who has suffered lona from hip trouble underwent an operation at the Poet Oraduato llneoltiil In Manliat,0.8796296296296297,108
843,there is probably nc be extravagant in s an extravagant eveni IVI Cohan w h could have brc burlesque romanticu Daly brings Of cou No two characters i any doubt that same period a tou greatest man in make clear to the can write The bringing on a sheriff as The Tavern ern western garb lelf automatically ranged from Bob A ods who sit on costuming scheme is it Shavian be discouraged at n the earth In Tavern and go ba s much more everyone can unders er heard of and But no one missed thunder as the Hired Man v one could miss it F taken what was ever written and pla amatic effort by asking questions wh le familiar curately voices the ma and allowing in his reiterated den n its own steam a night is this an illy plied it with shootin for That ial curtain it is of night is this ani crockery at itself the audience it may risanity ever seen night in its theatrej birth of something so gradual that insanity from which vents are taking an institution will n wilder storm is Cohan will run for bers of the be dedicated to his y and think that n looking out into no man is or When I lly believes that The opening act econd for every be either serious vidual powers of the second act paper critics felt MORAL VISIT ommented on it Geo Cohan Theatre RESORTS n Daily Servi IOSS CANAI COCA,0.872,250
1414,was curious though how completely It scattered Immediately afterward Wilson of course went up to New York where hns been spending most of her time for a year Brooks went to to send a week with her mother E Stotesbury arri take In the Bryn Mawr horse show And by the way I should be In the least surprised if Quekemeyer wa up too riding Pershing horses if they were entered He generally does do when the string Is being shown anywhere nnd had to stand a good dea of teasing when he was thrown during the how last spring Not only In the shows iut right herein the park hieneral horses seems to be one of the things Quekemeyer does best ige Their Plai Thcorla Matinee Luncheon Club Harold George Wood president and founder will open Its second season at the Hotel Astor on Wednesday November 10 Luncheon will be served In the north h room the club will attend n matinee That date will o the first birthday of Theoria women wl l hn Invited for lunchedh r rr Siden B ef some nf the eluhs of Now York On November 1R the wnl hold l s first dinner end theatre portv hi sen son the rnenefi to a closer membership but owl to many Mends n the memb rn o toln It was deelfiefi n meeting of,0.8565217391304347,230
872,uipur nna cwmi ru ii i j Consumers show greater caution here Is small future buying However lth the exception of the automobile Inustry from which cancellations and t uspenslons of Iron and steel have been ccclved freely the absorptive ower of consumption Appears to have ttle altered The decline In orders has een viewed by many producers without 1 special concern and they are welcomng the opportunity to convert their nfllled obligations ftailroad buying Is evelopinff slowly are showing i o general weakness The ore i lent Is Improving Interior furnaces beig much better supplied ns cars are inch more numerous Metal mining the period in iiestion still shows some stagnation output of gold In California and I levada continues to fall off on account f the low purchasing power of the ictal Silver mines in Utah and Idaho re working on a basis wTiich will probHis Trade Marl Worth More T yTTTEKi yy said Y great a the manufactui my greatest at advertising has burn down ton time but if I 1 would be done Collin 14 3 Broachrwy General a York jZana The Right mamamaamMmjammmmmmmmtBm,0.851063829787234,188
2068,Htltyvrsa lit j TO part of new two family house 7 room storerobm garage steam beat parquet floors nil improvements rent 125 B42 With Hay Ridge Brooklyn Phone 1 Shuro Hoad b j OS TO 72 COLUMBIA HEIGHTS 5 rooms I a Ii and kitchenette 75 up 4 minutes Wall s4 GIRARD 215 Montague 1 Borough of Queen KEW OATtr TO RENT ono 7 room hath apartment elevator building ample grounds possession Immediately one 4 room and batlt apartment possession about November 1 Apply EIXiBWORTII SMITH INC 1 st New York Phone Roy 5250 On Sunday call at offh rt Gardens elation Phone Richmond Rill FOREST HILLS GARDENS 1 Immediate possession two enormous rooms hath and kitchenette special suites 10 np In splendid new elevator building Apply the Garde it Apartment by station 15 tnlnntes from Penti Station nearest and finest suburb Neighbors of rharac Phone Rmilevat or lilARLE nir tif 2tkl West Westchester SIX rooms nil Improvements outside apartment rent 75 front 1 WM 15 Post Yonkers New Jersey WEEHAWKKM atop tlie Palisades opposite 42d 5 and 4 rooms new modern apartment situated In exclusive Clifton Park section every modern Improvement and convenience now ready for occupancy leases 000 WILLIAM WEST Agent 1 Potter Place near Liberty Weehawken APARTMENTS WANTED furnished APARTMENTS OE QUALITY High class n d moiisrately priced East ad Sides Season or longer EVERETT SEIXA8 4520 Murray Mill 507 5 b av M2dL ADULT family r ottire 0 rooms East Side s a rt longer insurance 3i Herald Fulton AS VB CLIENTELE I npartrn nts v i h D1NOLEMAN Renting Specialist 129 W 7td M,0.8661710037174721,269
482,continued mixed Mont buying wm traced to the strength and the more optimistic tone of Liverpool cables More favorable rumora regarding the coal strike were heard and may have added to the shorts uneasiness During much of the day tho list was only a few points better than Tuesday final prices a sagging tendency which did not disappear until the last half hour being evident after the opening Active deliveries made their highs at that time Prices were 20 to 80 points higher at the outset The tone was firm to strong during the first few minutes but not long after the call the market showed signs of Southern selling and decreased denrand by shorts Bulls called attention to the somewhat better stock mnrket and reports of a stlffer spot basis In the South but the bearish eekly weather offset those factors The weather report caused renewed professional pressure and about midday many months were around Tuesday final level Ideal conditions were said to have prevailed over most of the belt during the week The early part of the afternoon saw the market featureless and not much changed prices ruling generally at a gain of about 5 to 20 points Many traders did nothing Commission houses acted on both sffies Japanese Interests bought some cotton their contracts being supplied chiefly by the South and,0.9642857142857144,224
566,o tlie ballroom At midnight a seated j supper was served in the main j rant Among the guests were Schuyler j Van Rensselaer and Harnld do Raasloff and James Lowell and Sherman Flint and Tileston Wells and Edward Parish and Latrobe Cogswell of Baltimore Richard Ntckerson of Boston and Thomas Robins Harry Seagwlck and Theus Munds and Roberet Howard Gamble and George A Fuller and William Preston and Howland Jones and Thomas Robins Jr Among the girl wctv Misses Eunice James Constance Jennings Elizabeth Manning Nancy Jay Mary Davis Landstreet Lee Dodge Annie Burr Auchlncloss Mary Cameron Margaret Olivia Flint Emily Hammond Katharine Keogh Olive Martha Ottley Betty Wolcott Merchant Caroline Ferriday Ellen Randolph and Marion Taylor also were present Maurice Roche Coster Wchermerhorn Henry Steers Livingston Delafleld George Cabot Leonard Cushing Colles Coe Thomas Denny William de Rham Philip Franklin Langhorne Gibson and Dave Hennen Morris Jr In advance Of the dance Miss Cogswell was the special guest at a dinner given ill the tluh rllnlnt mnm M,0.8235294117647058,170
831,an example wm sureiy ma in ine growth of valuable qualities of mind and heart J thank you in the name of the whole country ard I wish to convey to your arcnts jour community and your Boy Scout orgai z tlon my appreciation of the training that has developed In you i such a fine spirit of wholesome and loyal citizenship Cordially and sincerely Woourow Wilson PORTER RETRIAL SET FOR DECEMBER 10 Gunaon and Other Detectives to Be Tpied This Week The retrial of the case Drum Porter former Third Deputy Police Commissioner who Is charged with neglect of duty was set for December 10 by Judge Otto Ilosnlsky In General Sessions yesterday The trials of John Ounson Joseph Meloney and Frederick Franklin charged with attempted bribery ard extortion will start Thursday Assistant District Attorney James K Smith asked that the trial of the detectives follow Co Porter but Willlam Fallon counsel for the defendants protested vigorously He sa he was prepared for trial nnd In view of recent criticism that there Is Inadequate police protection In the city he argued that It would be an aid to the department to get the out of i the way The defendants have been ponded since ibeir Indictment last March Judge Rnsaleky supported the contention and plnced the trials on the calendar for Thursday,0.9013452914798208,223
4411,whether to step off American territory This tradition was broken of course when President Wilson went to Paris but circumstances of that journey were unusual and Harding hesitates to violate any of the niceties of official decorum It was for this reason that he declined to go to Venezuela but it appears probable that he may accept the Panama City invitation Invitations from Southern and Southwestern cities continue to come every hour but tie will not be able to deviate from his itinerary as his departure from Brownsville next Wednesday morning leaves Just enough time to spend a few hours in New Orleans before taking ship NEW ELECTION LAW TO DECREASE CLERKS Legislative Committee Gets,1.0,115
339,12lat O 209 Broadway If inehurat av If 46 Cadar at If Y irora 113 Chlratophar ddrldaa Ck 7 Eldrldfo IV 231 HI Broadway Mlroadway 2S0 It road way 10th av H81 10th 7th r l Chambera kV 70th 130 Naaaau at Ih at O 211 Broadway O V 00th 66 Mbarty at If O V 11th I nr Broadway Jf a 118th at If O 42 Broadway If 48th 781 2d av If Y 0 t Nlcholaa 824 8t Nlcholaa av Y C 19 Mth at a M at 8th N 07th Jf O 820 Broadway If Lexington av 16 B 17th at Y r 118th O 61 Chambarn at If td av O 2801 8d av 7 1221 at If O 21 W 1221 at If O IS 121 at at If O 82 Naaaau X 187th O 116 W 136th Y Nlcholaa 115 Broadway N Y 0 170th at 021 179th b Lost and Found Columns of a real possibility of recovering,0.8424242424242424,165
842,Said to Ponring Into el uanift Awaiting Moment B for Action c e Special Cable to Tub New York Herald Copyripht by Tito New York Herald E Nfw York Herald Burma I Merlin 27 I is A fresh concentration of monarchist pi In East Prussia Is reported by the w rreihcit which asserts that men veil armed and well paid have been p Itted to cooperate with Bavaria In an ci ittack on the German Republic They tre commanded by Capt Preu and Brandes owner of a large estate It says Because of overcrowding several s ontlngents are reported to have crossed n he German frontier into IAthuania and di vlll wait there until the time comes to itrike a in The Nationalist Congress in session ai iere vigorously applauded Karl oi delfferlch former Vice Chancellor during he imperial regime when he asserted he necessity of restabllshlng the irchy M The Wolf Agency denies there has een any wholesale entry of soldiers nto Lithuania but admits single irances which could not be prevented C ause of the Insufficient frontier guard Paris Oct With regard to reports hat mllitury movements have been going lr m for some weeks clandestinely in East j Involving the advance of a idorable number of German troops with t annon and machine guns Into Lithuania he Government of East Prussia expluins Pl hat the movements are normal and vlthout special significance The French r iiithorities are suspicious that they are icing made with a view to possible supiort of the Lithuanians against the by a reorganization of the famous fr Baltic division DEFENSIVE ALLIANCE JJ WILL OPPOSE SOVIETS in a Hungary Rumania Poland hi and Finland Unite rl,0.8829787234042553,282
171,27 27 4 1600 Cuban Am Sugar 17 18 4400 Cuba Cane Sugar 57 57 7 2800 Cuba Cane Sugar pf 18 19 I Beers Mines Am 200 202 10t Dack Western 1 1 Rio 1 1 Rio Grande pf 9 10 1 400iDome 6 7 200 Duluth S S Atl pf 25 28 2 Hosiery Mills 16 17 400 Elk Horn Coal Corp 37 41 j 3 100 Elk Horn Coal Corp pf 6 8 I 1200 Emerson Brantlng 20 60 7i 100 Emerson Brantlng pf 47 8 fit 1800iEndlcctt Johnson 83 84 7 500 Endlcott Johnson pf 12 13 2300 Erie 16 18 1st pf 18 13 300lErie 2d pf i 45 j 45 8 3200 Famous Playt 6 7 Mln Smelt 20 i 23 7 200 Mln A Smelt pf 80 85 10 1001 Fisher Body 7orp 10 104 3000 Flsk Rubber 12 12 15001 Free port TeXUs 2 2 SOOiGaston W A Wigmore 48 62 2j 100 Gen Am Tank Corp 36 36 3800 General Asphalt 112 118 8 200 General Chemical Co 52 53 8 aooiGeneral Cigar Co 117 8 3000 General Electric Co I I i I lOOOlGeneral Electric rts 53 53 1 9800 General Motor 67 68 6 800 General Motor pf 68 59 6 Motor Corp deb 70 71 i 7 200 G Mot Corp deb pf 7 p 31 32 5200 Goodrich B F 70 71 7 400 Goodrich B F pf 15 17 400 Granby Consol M A S 78 73 7 4600 Great Northern pf 25 25 4 3800 Great Northern ore ctfs 18 18 2 Cannnea Cop 11 11 2 OOOGuanmnamo Sugar 9 10 200 Gulf Mobile A North 23 26 141 Gulf Mobile North pf 27 28 States Steel 14 1 14 Hbndie Manufacturing,0.9023569023569024,297
56,doctrine imo Kansas Governor Cox aniJ itiou to rais Ids batting average knows no ment bounds It is llmiteil only by his phy leal stretching capacity Governs Cox carried Ins League doctrine int J llio Northwest and lost its elector votes Governor Cox carried hi i League doctrine to the Pacific Coat I and lost its electoral votes Governo I Cox has carried his League doctrin j to this that and the other part of th country and has lost their elector votes Would that Governor Cox wet twins Then he might carry hi League do Into every Stat Would that Goveruoi Cox were trij lets Then he might carry his Leagn doctrine into every city town an hamlet of the land And thou he conl lose all of them even down in tli solid South A Suggestion for Business Men Win Sign Letters The First Assistant eral Kpons states facts upon whlc he bases a request to business me to put into office practice a twice day schedule for signing mall Th postal service handles on an nverag letters an hour Each let tor from collector to carrier is bar died eight times whieh makes ai average of handlings ai hour throughout the day fTlie task however is made enoi niously more difficult by the fact tha 75 per cent of the first class mai must be handled between the hour of 4 and 0 This Koon asserts is because in practically ai large offices commercial industria 71 nd financial there is but one mai signing period a day just before th leave their offices A test was made to try out tiv theory that signing letterb twice day would reduce the evening conges tion by at least Itocheste was selected for the test Its Chain her of Commerce urged cooperatioi by business men and says Ivoons we reduced the mailing i i the eve,0.8765822784810127,316
